record_id,date,hospital_name,department,hospital_type,city,ward,weekend_flag,holiday_flag,season,disease_outbreak_flag,total_beds,occupied_beds,reserved_beds,available_beds,emergency_beds,ICU_beds,ICU_occupied,ventilators_available,daily_admissions,daily_discharge,emergency_cases,staff_on_duty,nurses_on_duty,doctors_on_duty,average_length_of_stay,patient_turnover_rate,occupancy_rate,mortality_rate,infection_rate,temperature,ICU_occupancy_rate,bed_utilization_ratio,admission_discharge_ratio,staff_to_patient_ratio,nurse_to_patient_ratio,doctor_to_patient_ratio,emergency_pressure_index,bed_shortage_flag,high_occupancy_flag,critical_occupancy_flag,seven_day_rolling_occupancy,fourteen_day_rolling_occupancy,occupancy_lag_1,occupancy_lag_7,admissions_lag_1,discharge_lag_1,hospital_average_occupancy,department_average_occupancy,monthly_average_occupancy,weekend_staffing_gap,outbreak_pressure_score,seasonal_demand_index
HBO-000196,2024-01-07,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,0.0,33.0,23.0,1.0,9.0,2.0,4.0,3.0,3.0,6.0,3.0,6.0,12.0,9.0,3.0,0.99,9.09,69.6969696969697,0.98,8.79,11.3,75.0,0.7272727272727273,2.0,0.5217391304347826,0.391304347826087,0.13043478260869565,3.0,0,0,0,60.92452621243775,60.92452621243775,69.6969696969697,,5.0,7.0,81.42808222669927,72.80918095432365,74.91293275215472,4.861111111111111,0.0,1.0111915685581028
HBO-000226,2024-01-08,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,41.0,31.0,2.0,8.0,2.0,5.0,4.0,4.0,8.0,7.0,12.0,18.0,12.0,4.0,3.99,16.22,75.60975609756098,1.23,3.05,9.4,80.0,0.8048780487804879,1.1428571428571428,0.5806451612903226,0.3870967741935484,0.12903225806451613,6.0,0,0,0,62.17773242451374,62.17773242451374,69.6969696969697,55.88235294117647,6.0,3.0,81.40663595150781,72.80070081465783,74.90188198297,0.0,0.0,1.0111202120441765
HBO-000256,2024-01-09,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,45.0,30.0,2.0,13.0,3.0,5.0,3.0,2.0,8.0,6.0,9.0,17.0,10.0,4.0,1.69,13.33,66.66666666666666,2.07,2.84,11.4,60.0,0.7111111111111111,1.3333333333333333,0.5666666666666667,0.3333333333333333,0.13333333333333333,3.0,0,0,0,64.99593287542582,63.85673538364465,75.60975609756098,60.97560975609756,8.0,7.0,81.39605770359914,72.80833411705703,74.90337854558014,0.0,0.0,1.0111058123004613
HBO-000286,2024-01-10,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,36.0,20.0,1.0,15.0,2.0,4.0,2.0,5.0,7.0,11.0,5.0,13.0,6.0,3.0,7.19,30.56,55.55555555555556,4.63,3.63,15.0,50.0,0.5833333333333334,0.6363636363636364,0.65,0.3,0.15,2.5,0,0,0,65.80894100550712,64.16894997064709,66.66666666666666,59.09090909090909,8.0,6.0,81.36922821172858,72.79169003182562,74.88600151629973,0.0,0.0,1.0110057216051394
HBO-000316,2024-01-11,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,38.0,25.0,1.0,12.0,2.0,5.0,3.0,3.0,9.0,6.0,9.0,16.0,12.0,2.0,3.14,15.79,65.78947368421053,1.21,3.64,13.8,60.0,0.6842105263157895,1.5,0.64,0.48,0.08,4.5,0,0,0,65.30389050045662,63.307610529137946,55.55555555555556,60.526315789473685,7.0,11.0,81.32229426144464,72.74510588459246,74.84530584059289,0.0,0.0,1.0107995384275923
HBO-000346,2024-01-12,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,25.0,18.0,1.0,6.0,2.0,3.0,2.0,2.0,6.0,10.0,10.0,8.0,8.0,2.0,4.37,16.22,72.0,0.65,7.86,10.7,66.66666666666666,0.76,0.6,0.4444444444444444,0.4444444444444444,0.1111111111111111,5.0,0,0,0,66.05577019970472,63.53323445232636,65.78947368421053,59.375,9.0,6.0,81.29410402446237,72.72635754982053,74.82628098312149,0.0,0.0,1.010691760611467
HBO-000376,2024-01-13,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,0.0,56.0,39.0,4.0,13.0,3.0,7.0,5.0,5.0,4.0,0.0,13.0,16.86111111111111,11.0,4.0,4.16,0.0,69.64285714285714,1.14,3.13,13.4,71.42857142857143,0.7678571428571429,4.0,0.4323361823361823,0.28205128205128205,0.10256410256410256,4.333333333333333,0,0,0,67.85934162827616,64.23879824796583,72.0,69.6969696969697,6.0,10.0,81.27726687949051,72.72440497576187,74.82035586575648,0.0,0.0,1.01064357422655
HBO-000406,2024-01-14,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,0.0,38.0,25.0,2.0,11.0,2.0,5.0,5.0,4.0,4.0,6.0,9.0,12.0,10.510204081632653,2.0,8.36,15.79,65.78947368421053,2.65,3.13,15.5,100.0,0.7105263157894737,0.6666666666666666,0.48,0.4204081632653061,0.08,4.5,0,0,0,67.85161126340294,64.65449508603439,69.64285714285714,69.6969696969697,4.0,0.0,81.25622816387272,72.71614345342165,74.80952427847005,4.861111111111111,0.0,1.0105730470682686
HBO-000436,2024-01-15,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,35.0,19.0,1.0,15.0,2.0,4.0,2.0,2.0,1.0,0.0,11.0,13.0,9.0,3.0,4.85,0.0,54.285714285714285,1.23,1.11,12.7,50.0,0.5714285714285714,1.0,0.6842105263157895,0.47368421052631576,0.15789473684210525,5.5,0,0,0,67.29339754729449,64.73556498590412,65.78947368421053,75.60975609756098,4.0,6.0,81.22830983448705,72.69762294601735,74.79069327514175,0.0,0.0,1.0104660282062794
HBO-000466,2024-01-16,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,36.0,21.0,3.0,12.0,2.0,4.0,3.0,3.0,7.0,11.0,9.0,12.0,9.0,1.0,2.08,30.56,58.333333333333336,0.08,5.89,12.3,75.0,0.6666666666666666,0.6363636363636364,0.5714285714285714,0.42857142857142855,0.047619047619047616,4.5,0,0,0,64.24710585988781,64.62151936765682,54.285714285714285,66.66666666666666,1.0,0.0,81.17976461728206,72.64852452292321,74.74797456891378,0.0,0.0,1.0102499247498238
HBO-000496,2024-01-17,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,46.0,31.0,3.0,12.0,3.0,6.0,4.0,4.0,6.0,6.0,4.0,18.0,12.0,4.0,3.37,13.04,67.3913043478261,3.62,2.22,10.4,66.66666666666666,0.7391304347826086,1.0,0.5806451612903226,0.3870967741935484,0.12903225806451613,1.3333333333333333,0,0,0,63.05662966941163,64.43278533745936,58.333333333333336,55.55555555555556,7.0,11.0,81.13867391353395,72.6104522059296,74.71384849565895,0.0,0.0,1.0100728395841947
HBO-000526,2024-01-18,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,36.0,22.0,1.0,13.0,2.0,4.0,2.0,2.0,5.0,9.0,9.0,17.0,10.0,4.0,3.03,25.0,61.111111111111114,3.54,0.65,9.1,50.0,0.6388888888888888,0.5555555555555556,0.7727272727272727,0.45454545454545453,0.18181818181818182,4.5,0,0,0,64.74745092545028,65.02567071295344,67.3913043478261,65.78947368421053,6.0,6.0,81.11399281916104,72.5966083124068,74.69865649535224,0.0,0.0,1.009982138147587
HBO-000556,2024-01-19,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,37.0,26.0,1.0,10.0,2.0,4.0,3.0,3.0,5.0,6.0,11.0,14.0,10.0,3.0,2.49,16.22,70.27027027027027,3.32,4.1,11.5,75.0,0.7297297297297297,0.8333333333333334,0.5384615384615384,0.38461538461538464,0.11538461538461539,5.5,0,0,0,64.07911341500751,65.06744180735612,61.111111111111114,72.0,5.0,9.0,81.0781453609029,72.56622339917585,74.67052493140969,0.0,0.0,1.0098322092973102
HBO-000586,2024-01-20,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,1.0,54.0,45.0,2.0,7.0,3.0,6.0,6.0,3.0,5.0,15.0,18.0,17.0,11.0,3.3645443196004994,12.52,27.78,83.33333333333334,1.55,3.62,12.3,100.0,0.8703703703703703,0.3333333333333333,0.37777777777777777,0.24444444444444444,0.07476765154667776,6.0,0,1,0,63.83200916790326,65.84567539808971,70.27027027027027,69.64285714285714,5.0,6.0,81.05881105841517,72.56016547535287,74.6614334961594,0.0,0.42592592592592593,1.0097693166198034
HBO-000616,2024-01-21,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,1.0,31.0,23.0,2.0,6.0,2.0,4.0,3.0,1.0,5.0,2.0,13.0,12.0,10.510204081632653,2.0,0.9,6.45,74.19354838709677,3.94,3.13,13.1,75.0,0.8064516129032258,2.5,0.5217391304347826,0.4569653948535936,0.08695652173913043,6.5,0,0,0,65.78779148082842,66.81970137211569,83.33333333333334,65.78947368421053,5.0,15.0,81.06287270533467,72.58851591708441,74.67931370200925,4.861111111111111,0.5806451612903226,1.0098299605356948
HBO-000646,2024-01-22,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,39.0,31.0,1.0,7.0,2.0,5.0,4.0,1.0,13.0,14.0,9.0,18.0,14.0,4.0,6.63,35.9,79.48717948717949,2.11,10.58,10.5,80.0,0.8205128205128205,0.9285714285714286,0.5806451612903226,0.45161290322580644,0.12903225806451613,4.5,0,0,0,66.98837358124074,67.14088556426762,74.19354838709677,54.285714285714285,5.0,2.0,81.05062792045368,72.59272860073274,74.67831418490039,0.0,0.5641025641025641,1.0098042347233522
HBO-000676,2024-01-23,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,42.0,27.0,3.0,12.0,3.0,5.0,4.0,3.0,9.0,9.5,17.0,14.0,9.0,3.0,2.49,11.9,64.28571428571429,1.81,3.13,15.6,80.0,0.7142857142857143,0.9473684210526315,0.5185185185185185,0.3333333333333333,0.1111111111111111,5.666666666666667,0,0,0,70.58858289573577,67.41784437781179,79.48717948717949,58.333333333333336,13.0,14.0,81.04784598373966,72.6107769014826,74.68818865164016,0.0,0.6190476190476191,1.00982841927969
HBO-000706,2024-01-24,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,33.0,27.0,1.0,5.0,2.0,4.0,3.0,3.0,6.0,5.0,17.0,16.0,9.0,4.0,2.94,15.15,81.81818181818183,2.46,1.95,11.3,75.0,0.8484848484848485,1.2,0.5925925925925926,0.3333333333333333,0.14814814814814814,8.5,1,1,0,71.4389230317902,67.24777635060092,64.28571428571429,67.3913043478261,9.0,9.5,81.01807310328137,72.58904044556677,74.66687210580835,0.0,0.696969696969697,1.009709596592265
HBO-000736,2024-01-25,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,41.0,33.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,0.0,19.0,19.0,12.0,3.0,3.64,0.0,80.48780487804879,7.44,4.95,9.6,80.0,0.8536585365853658,5.0,0.5757575757575758,0.36363636363636365,0.09090909090909091,9.5,0,1,0,73.4999055275553,69.12367822650279,81.81818181818183,61.111111111111114,6.0,5.0,81.01949173575458,72.61307466789127,74.68149646104838,0.0,0.5853658536585366,1.0097557207573538
HBO-000766,2024-01-26,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,27.0,23.0,2.0,2.0,2.0,3.0,2.0,1.0,11.0,6.0,20.0,18.0,14.0,3.0,3.89,22.22,85.18518518518519,0.67,0.97,11.1,66.66666666666666,0.9259259259259259,1.8333333333333333,0.782608695652174,0.6086956521739131,0.13043478260869565,10.0,1,1,0,76.26800463711784,70.17355902606266,80.48780487804879,70.27027027027027,5.0,0.0,81.01855069706839,72.63352851259297,74.69334607006267,0.0,1.1481481481481481,1.0097892284938224
HBO-000796,2024-01-27,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,1.0,39.0,31.0,2.0,6.0,2.0,5.0,5.0,3.0,12.0,10.0,12.0,14.0,8.0,3.0,5.25,25.64,79.48717948717949,3.6,4.79,12.6,100.0,0.8461538461538461,1.2,0.45161290322580644,0.25806451612903225,0.0967741935483871,6.0,0,0,0,78.39870676781996,71.11535796786161,85.18518518518519,83.33333333333334,11.0,6.0,81.0259122421004,72.66604575785875,74.71471437783278,2.8611111111111107,0.6153846153846154,1.0098665996737113
HBO-000826,2024-01-28,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,1.0,40.0,32.0,2.0,6.0,2.0,5.0,5.0,3.0,8.0,7.5,18.0,13.0,6.0,1.0,0.5,12.5,80.0,0.54,3.13,10.8,100.0,0.85,1.0666666666666667,0.40625,0.1875,0.03125,9.0,0,1,0,77.8492562183694,71.81852384959892,79.48717948717949,74.19354838709677,12.0,10.0,81.02319842771783,72.68367142640997,74.72441451016886,3.8611111111111107,0.65,1.0098904766604289
HBO-000856,2024-01-29,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,40.0,35.0,3.0,2.0,2.0,5.0,4.0,3.0,8.0,5.0,14.0,16.0,10.510204081632653,4.0,1.74,12.5,87.5,2.31,3.12,13.4,80.0,0.95,1.6,0.45714285714285713,0.30029154518950435,0.11428571428571428,7.0,1,1,0,78.67874930592701,72.83356144358387,80.0,79.48717948717949,8.0,7.5,81.02139702203522,72.70252794335221,74.73511549493524,0.0,0.55,1.0099190616425247
HBO-000886,2024-01-30,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,42.0,31.0,1.0,10.0,3.0,5.0,4.0,1.0,6.0,7.0,9.0,19.0,13.0,3.0,2.14,16.67,73.80952380952381,5.93,1.7,11.0,80.0,0.7619047619047619,0.8571428571428571,0.6129032258064516,0.41935483870967744,0.0967741935483871,3.0,0,0,0,79.82343795061566,75.20601042317571,87.5,64.28571428571429,8.0,5.0,81.03278296751493,72.74056771727678,74.76095534211149,0.0,0.35714285714285715,1.0100174430102162
HBO-000916,2024-01-31,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,48.0,45.0,3.0,0.0,3.0,6.0,6.0,0.0,13.0,9.0,12.0,17.0,10.0,4.0,4.52,18.75,93.75,2.14,1.62,13.3,100.0,1.0,1.4444444444444444,0.37777777777777777,0.2222222222222222,0.08888888888888889,4.0,1,1,1,81.18398216830272,76.31145260004647,73.80952380952381,81.81818181818183,6.0,7.0,81.02011058302723,72.74330863033381,74.75903325820728,0.0,0.5208333333333334,1.0099881413493816
HBO-000946,2024-02-01,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,37.0,33.0,1.0,3.0,2.0,4.0,4.0,0.0,9.0,10.0,22.0,15.0,10.0,2.0,2.69,27.03,89.1891891891892,1.02,1.52,10.6,100.0,0.918918918918919,0.9,0.45454545454545453,0.30303030303030304,0.06060606060606061,11.0,1,1,0,82.88852762284819,78.19421657520174,93.75,80.48780487804879,13.0,9.0,81.0424046100272,72.7970341837089,78.60376655851509,0.0,0.8378378378378378,1.0101441774334479
HBO-000976,2024-02-02,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,32.0,26.0,2.0,4.0,2.0,4.0,4.0,1.0,7.0,8.0,16.0,14.0,7.0,1.0,4.12,25.0,81.25,3.44,0.88,13.7,100.0,0.875,0.875,0.5384615384615384,0.2692307692307692,0.038461538461538464,8.0,1,1,0,84.13158252443966,80.19979358077875,89.1891891891892,85.18518518518519,9.0,10.0,81.05664724041034,72.83885090566166,78.62804505078728,0.0,0.71875,1.0102574260387382
HBO-001006,2024-02-03,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,1.0,42.0,37.0,3.0,2.0,3.0,5.0,4.0,3.0,8.0,8.0,18.0,19.0,11.0,3.0,2.52,19.05,88.09523809523809,4.83,6.94,16.8,80.0,0.9523809523809523,1.0,0.5135135135135135,0.2972972972972973,0.08108108108108109,6.0,1,1,0,83.56941321227035,80.98405999004515,81.25,79.48717948717949,7.0,8.0,81.05698467978137,72.86025332066,78.63404494769622,0.0,0.6190476190476191,1.0102967995055017
HBO-001036,2024-02-04,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,1.0,40.0,33.0,2.0,5.0,2.0,5.0,5.0,2.0,9.0,11.0,25.0,13.0,10.510204081632653,3.0,3.64,27.5,82.5,3.97,3.13,10.4,100.0,0.875,0.8181818181818182,0.3939393939393939,0.31849103277674706,0.09090909090909091,12.5,1,1,0,84.79913587056444,81.32419604446692,88.09523809523809,80.0,8.0,8.0,81.06924644531351,72.89892079470714,78.65564584529335,3.8611111111111107,0.85,1.010399349632066
HBO-001066,2024-02-05,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,39.0,29.0,1.0,9.0,2.0,5.0,5.0,2.0,6.5,15.0,12.0,18.0,11.0,4.0,5.08,38.46,74.35897435897436,5.7,4.34,13.2,100.0,0.7692307692307693,0.43333333333333335,0.6206896551724138,0.3793103448275862,0.13793103448275862,6.0,0,0,0,85.1562787277073,81.91751401681714,82.5,87.5,9.0,11.0,81.07173471236513,72.92322732434079,78.6644029162608,0.0,0.47435897435897434,1.0104499234644964
HBO-001096,2024-02-06,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,48.0,33.0,3.0,12.0,3.0,6.0,5.0,3.0,4.0,5.0,16.0,19.0,11.0,4.0,4.83,10.42,68.75,2.71,2.72,12.7,83.33333333333334,0.75,0.8,0.5757575757575758,0.3333333333333333,0.12121212121212122,5.333333333333333,0,0,0,83.27898935041792,81.55121365051677,74.35897435897436,73.80952380952381,6.5,15.0,81.06008061452938,72.92685294816562,78.65461785135788,0.0,0.4166666666666667,1.0104252821581758
HBO-001126,2024-02-07,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,38.0,34.0,3.0,1.0,2.0,5.0,5.0,2.0,8.0,3.0,21.0,17.0,10.510204081632653,2.0,1.07,7.89,89.47368421052632,3.13,3.12,9.1,100.0,0.9736842105263158,2.6666666666666665,0.5,0.3091236494597839,0.058823529411764705,10.5,1,1,0,82.55620023477165,81.87009120153719,68.75,93.75,4.0,5.0,81.03874598608132,72.91633190799392,78.63215840044776,0.0,0.7631578947368421,1.0103490597825366
HBO-001156,2024-02-08,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,40.0,33.0,2.0,5.0,2.0,5.0,4.0,3.0,11.5,12.0,16.0,17.0,10.0,4.0,3.74,30.0,82.5,0.19,8.55,13.1,80.0,0.875,0.9583333333333334,0.5151515151515151,0.30303030303030304,0.12121212121212122,8.0,1,1,0,81.94529797913256,82.41691280099039,89.47368421052632,89.1891891891892,8.0,3.0,81.05333930480874,72.95793329568872,78.6566867393846,0.0,0.6875,1.0104635775216204
HBO-001186,2024-02-09,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,30.0,24.0,2.0,4.0,2.0,4.0,3.0,1.0,15.0,10.0,26.0,16.0,9.0,3.0,4.77,33.33,80.0,4.4,1.05,14.7,75.0,0.8666666666666667,1.5,0.6666666666666666,0.375,0.125,13.0,1,1,0,80.98969952353411,82.5606410239869,82.5,81.25,11.5,12.0,81.05583785523221,72.98184824983487,78.66536239008576,0.0,1.3666666666666667,1.010513731231003
HBO-001216,2024-02-10,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,1.0,30.0,26.0,1.0,3.0,2.0,4.0,3.0,3.0,11.0,8.0,18.0,13.0,10.510204081632653,3.0,1.98,26.67,86.66666666666667,4.52,1.12,15.5,75.0,0.9,1.375,0.5,0.4042386185243328,0.11538461538461539,9.0,1,1,0,80.81112809496268,82.19027065361652,80.0,88.09523809523809,15.0,10.0,81.05401744513699,72.99939362921027,78.66836833064863,3.8611111111111107,0.9666666666666667,1.0105408150903528
HBO-001246,2024-02-11,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,1.0,40.0,33.0,3.0,4.0,2.0,5.0,4.0,2.0,9.0,4.0,9.0,14.0,9.0,2.0,3.75,10.0,82.5,3.2,3.13,12.0,80.0,0.9,2.25,0.42424242424242425,0.2727272727272727,0.06060606060606061,4.5,1,1,0,80.60704646230963,82.70309116643703,86.66666666666667,82.5,11.0,8.0,81.0636777708195,73.03347660436603,78.68634203477451,2.8611111111111107,0.45,1.0106288264442116
HBO-001276,2024-02-12,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,40.0,31.0,2.0,7.0,2.0,5.0,4.0,2.0,11.0,6.0,10.0,18.0,11.0,3.3645443196004994,2.52,15.0,77.5,1.66,2.46,17.7,80.0,0.825,1.8333333333333333,0.5806451612903226,0.3548387096774194,0.10853368772904837,5.0,0,0,0,80.60704646230963,82.88166259500846,82.5,74.35897435897436,9.0,4.0,81.06614567842976,73.05702517002682,78.69489283738713,0.0,0.525,1.010678493070549
HBO-001306,2024-02-13,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,22.0,18.0,1.0,3.0,1.0,3.0,2.0,3.0,11.0,13.0,9.0,16.86111111111111,6.0,2.0,3.72,59.09,81.81818181818183,0.12,5.92,15.1,66.66666666666666,0.8636363636363636,0.8461538461538461,0.9367283950617283,0.3333333333333333,0.1111111111111111,9.0,1,1,0,81.05576441102757,82.16737688072274,77.5,68.75,11.0,6.0,81.06002879047361,73.06804992146596,78.69221969904845,0.0,0.9090909090909091,1.010682381767055
HBO-001336,2024-02-14,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,53.0,46.0,3.0,4.0,3.0,6.0,5.0,2.0,14.0,15.0,18.0,24.0,10.510204081632653,3.0,2.28,16.22,86.79245283018868,4.54,5.07,16.5,83.33333333333334,0.9245283018867925,0.9333333333333333,0.5217391304347826,0.2284826974267968,0.06521739130434782,6.0,1,1,0,82.92264752791068,82.73942388134118,81.81818181818183,89.47368421052632,11.0,13.0,81.06132699771284,73.08970866378455,78.69919729306437,0.0,0.6037735849056604,1.0107255971222453
HBO-001366,2024-02-15,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,1.0,42.0,33.0,2.0,7.0,3.0,5.0,4.0,4.0,5.0,8.0,19.0,15.0,10.0,4.0,3.64,19.05,78.57142857142857,2.59,1.66,15.2,80.0,0.8333333333333334,0.625,0.45454545454545453,0.30303030303030304,0.12121212121212122,6.333333333333333,0,0,0,82.53961447357675,82.24245622635466,86.79245283018868,82.5,14.0,15.0,81.07112379400769,73.1235425999979,78.71722236107578,0.0,0.5714285714285714,1.0108139334602473
HBO-001396,2024-02-16,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,1.0,Winter,1.0,53.0,50.0,3.0,0.0,3.0,6.0,6.0,1.0,9.0,15.0,18.0,18.0,10.0,4.0,1.08,28.3,94.33962264150944,7.61,5.57,15.55,100.0,1.0,0.6,0.36,0.2,0.08,6.0,1,1,1,81.97838998378083,81.48404475365747,78.57142857142857,80.0,5.0,8.0,81.06685810250157,73.13696103835119,78.71689837487659,0.0,0.5094339622641509,1.0108273192094923
HBO-001426,2024-02-17,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,1.0,33.0,30.0,1.0,2.0,2.0,4.0,3.0,3.0,13.0,8.0,12.0,18.0,10.510204081632653,4.0,2.87,16.22,90.9090909090909,2.46,1.31,15.9,75.0,0.9393939393939394,1.625,0.6,0.35034013605442177,0.13333333333333333,6.0,1,1,1,84.02690750399645,82.41901779947958,94.33962264150944,86.66666666666667,9.0,15.0,81.0894692857026,73.18905603000512,78.75153856172055,0.0,0.7575757575757576,1.0109836860017347
HBO-001456,2024-02-18,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,1.0,39.0,32.0,1.0,6.0,2.0,5.0,5.0,2.0,6.0,6.0,17.0,12.0,9.0,3.0,0.5,16.22,82.05128205128204,2.05,3.13,17.5,100.0,0.8461538461538461,1.0,0.375,0.28125,0.09375,8.5,0,1,0,84.63296811005706,82.62000728618334,90.9090909090909,82.5,13.0,8.0,81.10616932247709,73.2324874880421,78.77843580142712,4.861111111111111,0.5897435897435898,1.0111085054628097
HBO-001486,2024-02-19,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,34.0,25.0,1.0,8.0,2.0,4.0,3.0,1.0,5.0,3.0,12.0,14.0,8.0,3.0,5.93,8.82,73.52941176470588,2.46,7.13,16.8,75.0,0.7647058823529411,1.6666666666666667,0.56,0.32,0.12,6.0,0,0,0,84.5688655459545,82.58795600413207,82.05128205128204,77.5,6.0,6.0,81.1077739281287,73.25404933294,78.78566062758574,0.0,0.0,1.0111528503089473
HBO-001516,2024-02-20,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,41.0,27.0,2.0,12.0,2.0,5.0,4.0,1.0,3.0,5.5,5.0,13.0,10.0,3.0,1.65,7.32,65.85365853658537,2.97,9.68,17.0,80.0,0.7073170731707317,0.5454545454545454,0.48148148148148145,0.37037037037037035,0.1111111111111111,2.5,0,0,0,84.00163865519819,82.5287015331129,73.52941176470588,81.81818181818183,5.0,3.0,81.09492924649577,73.25472094862724,78.7740829869186,0.0,0.0,1.0111201098300429
HBO-001546,2024-02-21,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,38.0,30.0,3.0,5.0,2.0,5.0,3.0,3.0,5.0,8.0,11.0,16.0,10.510204081632653,3.3645443196004994,0.81,16.22,78.94736842105263,1.73,4.0,19.6,60.0,0.868421052631579,0.625,0.5333333333333333,0.35034013605442177,0.11215147732001665,5.5,1,0,0,81.720992472113,82.32182000001184,65.85365853658537,86.79245283018868,3.0,5.5,81.06914029436395,73.23671349750305,78.74568644966513,0.0,0.0,1.0110182361828342
HBO-001576,2024-02-22,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,31.0,18.0,2.0,11.0,2.0,4.0,3.0,4.0,7.0,7.0,8.0,11.0,6.0,1.0,9.03,22.58,58.06451612903226,0.48,1.77,19.1,75.0,0.6451612903225806,1.0,0.6111111111111112,0.3333333333333333,0.05555555555555555,4.0,0,0,0,80.60026612795069,81.56994030076372,78.94736842105263,78.57142857142857,5.0,8.0,81.06555622025363,73.25057431042428,78.7461287346901,0.0,0.0,1.0110345484753485
HBO-001606,2024-02-23,North Star Clinic,Medicine,Private,Islamabad,Medical,0.0,0.0,Winter,0.0,49.0,37.0,3.0,9.0,3.0,6.0,5.0,4.0,4.0,6.0,13.0,19.0,11.0,3.0,3.22,12.24,75.51020408163265,2.46,4.05,14.0,83.33333333333334,0.8163265306122449,0.6666666666666666,0.5135135135135135,0.2972972972972973,0.08108108108108109,4.333333333333333,0,0,0,77.67070720760837,79.8245485956946,58.06451612903226,94.33962264150944,7.0,7.0,81.02676863156691,73.21380419376233,78.70087356487466,0.0,0.0,1.0108630096093376
HBO-001636,2024-02-24,North Star Clinic,Medicine,Private,Islamabad,Medical,1.0,0.0,Winter,0.0,47.0,30.0,4.0,13.0,3.0,6.0,4.0,3.0,6.0,6.0,5.0,14.0,7.0,4.0,2.47,12.77,63.829787234042556,1.21,3.29,14.8,66.66666666666666,0.723404255319149,1.0,0.4666666666666667,0.23333333333333334,0.13333333333333333,1.6666666666666667,0,0,0,74.98079027048311,79.50384888723978,75.51020408163265,90.9090909090909,4.0,6.0,81.01748148585995,73.21935105339486,78.69390703761867,2.8611111111111107,0.0,1.0108486131513554
